GENE_SYMBOL,logFC,P.Value,FDR,-log10(FDR),significant
CHUK,-0.1270354,0.147,0.3795610348597109,0.4207183779465235,False
RAB3B,-0.2029556,0.148,0.380755657751422,0.419353634644666,False
LY6E,0.2649989,0.148,0.380755657751422,0.419353634644666,False
RBM39,-0.1488513,0.148,0.380755657751422,0.419353634644666,False
ECHDC1,-0.1520741,0.148,0.380755657751422,0.419353634644666,False
LOC100130992,0.2134544,0.148,0.380755657751422,0.419353634644666,False
LOC550112,-0.1866886,0.148,0.380755657751422,0.419353634644666,False
STOX1,-0.2614176,0.148,0.380755657751422,0.419353634644666,False
FBXO21,-0.153157,0.148,0.380755657751422,0.419353634644666,False
LIM2,0.3645476,0.148,0.380755657751422,0.419353634644666,False
RBPJL,0.2217232,0.148,0.380755657751422,0.419353634644666,False
STX12,-0.1442848,0.148,0.380755657751422,0.419353634644666,False
VAT1L,-0.9575086,0.148,0.380755657751422,0.419353634644666,False
PI16,-0.1718018,0.148,0.380755657751422,0.419353634644666,False
NFIA,-0.1431009,0.148,0.380755657751422,0.419353634644666,False
LOC730227,0.2464982,0.148,0.380755657751422,0.419353634644666,False
SHOX2,0.2685743,0.148,0.380755657751422,0.419353634644666,False
A1BG-AS1,0.1382961,0.148,0.380755657751422,0.419353634644666,False
PPP1R13B,-0.1519583,0.148,0.380755657751422,0.419353634644666,False
XLOC_004849,0.3142,0.148,0.380755657751422,0.419353634644666,False
XLOC_001508,-0.1380798,0.148,0.380755657751422,0.419353634644666,False
GALNTL1,-0.1586642,0.148,0.380755657751422,0.419353634644666,False
KDM4B,-0.169185,0.148,0.380755657751422,0.419353634644666,False
AOC3,-0.1950383,0.148,0.380755657751422,0.419353634644666,False
LOC100505678,0.3173186,0.148,0.380755657751422,0.419353634644666,False
S100A3,0.1925456,0.148,0.380755657751422,0.419353634644666,False
TMEM87B,-0.1519064,0.148,0.380755657751422,0.419353634644666,False
ACCN1,-0.3413858,0.148,0.380755657751422,0.419353634644666,False
CREBZF,0.2156675,0.148,0.380755657751422,0.419353634644666,False
KAT2A,0.209754,0.148,0.380755657751422,0.419353634644666,False
TRMT61B,-0.1403547,0.148,0.380755657751422,0.419353634644666,False
OR7E5P,-0.4014111,0.149,0.3818955871714492,0.4180553598989042,False
PSIMCT-1,-0.2917092,0.149,0.3818955871714492,0.4180553598989042,False
OR8G2,0.2259925,0.149,0.3818955871714492,0.4180553598989042,False
MYPN,-0.2144394,0.149,0.3818955871714492,0.4180553598989042,False
UBE4A,-0.1275513,0.149,0.3818955871714492,0.4180553598989042,False
JAK3,-0.232012,0.149,0.3818955871714492,0.4180553598989042,False
RPS9,0.165443,0.149,0.3818955871714492,0.4180553598989042,False
NKAIN4,-0.1708056,0.149,0.3818955871714492,0.4180553598989042,False
PPIL1,0.1259317,0.149,0.3818955871714492,0.4180553598989042,False
LOC339539,0.1966929,0.149,0.3818955871714492,0.4180553598989042,False
HOPX,-0.214245,0.149,0.3818955871714492,0.4180553598989042,False
DNAJB12,-0.1705156,0.149,0.3818955871714492,0.4180553598989042,False
LOC100507190,0.3269634,0.149,0.3818955871714492,0.4180553598989042,False
PABPC5-AS1,-0.2097214,0.149,0.3818955871714492,0.4180553598989042,False
XLOC_011403,0.4067722,0.149,0.3818955871714492,0.4180553598989042,False
ATP2C2,-0.4086856,0.149,0.3818955871714492,0.4180553598989042,False
PEMT,0.1377,0.149,0.3818955871714492,0.4180553598989042,False
ZNF524,0.1291561,0.149,0.3818955871714492,0.4180553598989042,False
TSPEAR,0.2746337,0.149,0.3818955871714492,0.4180553598989042,False
LRCH3,-0.136211,0.149,0.3818955871714492,0.4180553598989042,False
CSN3,0.2989765,0.149,0.3818955871714492,0.4180553598989042,False
DPY30,0.1371379,0.149,0.3818955871714492,0.4180553598989042,False
ZNF551,-0.1735858,0.149,0.3818955871714492,0.4180553598989042,False
OR2T34,-0.4598539,0.149,0.3818955871714492,0.4180553598989042,False
BRD1,-0.1535664,0.149,0.3818955871714492,0.4180553598989042,False
UBE2A,0.1298437,0.149,0.3818955871714492,0.4180553598989042,False
C19orf44,-0.1558662,0.149,0.3818955871714492,0.4180553598989042,False
XLOC_011344,0.1706412,0.149,0.3818955871714492,0.4180553598989042,False
TSR1,-0.1230674,0.149,0.3818955871714492,0.4180553598989042,False
LOC255512,0.1447146,0.149,0.3818955871714492,0.4180553598989042,False
KIAA1468,-0.1351588,0.149,0.3818955871714492,0.4180553598989042,False
BOD1,0.1195051,0.15,0.38284307840076837,0.4169792003123064,False
MXRA7,0.1464385,0.15,0.38284307840076837,0.4169792003123064,False
XLOC_002140,-0.2718054,0.15,0.38284307840076837,0.4169792003123064,False
RASSF5,0.2549949,0.15,0.38284307840076837,0.4169792003123064,False
HOMER1,-0.1269115,0.15,0.38284307840076837,0.4169792003123064,False
RAB11FIP4,0.1574845,0.15,0.38284307840076837,0.4169792003123064,False
LHFPL4,-0.1961908,0.15,0.38284307840076837,0.4169792003123064,False
BBS10,0.192052,0.15,0.38284307840076837,0.4169792003123064,False
FN3K,-0.1877412,0.15,0.38284307840076837,0.4169792003123064,False
KIF13B,-0.2017833,0.15,0.38284307840076837,0.4169792003123064,False
LRRD1,0.1746452,0.15,0.38284307840076837,0.4169792003123064,False
ZNF704,0.288434,0.15,0.38284307840076837,0.4169792003123064,False
XLOC_010915,0.2302904,0.15,0.38284307840076837,0.4169792003123064,False
FEZF1,-0.2474396,0.15,0.38284307840076837,0.4169792003123064,False
ZNF365,0.3542403,0.15,0.38284307840076837,0.4169792003123064,False
TMEM158,0.2122188,0.15,0.38284307840076837,0.4169792003123064,False
LDB2,0.1504475,0.15,0.38284307840076837,0.4169792003123064,False
ANKRD17,-0.1629235,0.15,0.38284307840076837,0.4169792003123064,False
B3GNT2,0.2288427,0.15,0.38284307840076837,0.4169792003123064,False
NQO1,0.1732407,0.15,0.38284307840076837,0.4169792003123064,False
RAMP1,-0.3402626,0.15,0.38284307840076837,0.4169792003123064,False
UGT3A1,-0.2535028,0.15,0.38284307840076837,0.4169792003123064,False
RILP,0.1505863,0.15,0.38284307840076837,0.4169792003123064,False
INTS1,-0.1615635,0.15,0.38284307840076837,0.4169792003123064,False
DGAT1,0.1464283,0.15,0.38284307840076837,0.4169792003123064,False
PPIA,-0.1434315,0.15,0.38284307840076837,0.4169792003123064,False
CENPBD1,-0.1302675,0.15,0.38284307840076837,0.4169792003123064,False
LOC100505635,0.2074386,0.15,0.38284307840076837,0.4169792003123064,False
STRN3,-0.150339,0.15,0.38284307840076837,0.4169792003123064,False
ANAPC2,-0.1915122,0.15,0.38284307840076837,0.4169792003123064,False
PBX2,0.2419633,0.15,0.38284307840076837,0.4169792003123064,False
VTRNA1-3,-0.2914847,0.15,0.38284307840076837,0.4169792003123064,False
C3orf20,-0.190462,0.15,0.38284307840076837,0.4169792003123064,False
ADM,0.2334824,0.15,0.38284307840076837,0.4169792003123064,False
LCE3B,0.7633089,0.15,0.38284307840076837,0.4169792003123064,False
FZD10,0.3562407,0.151,0.3843340517241379,0.41529113564819664,False
TMEM181,0.1466565,0.151,0.3843340517241379,0.41529113564819664,False
SLC45A2,-0.2391627,0.151,0.3843340517241379,0.41529113564819664,False
PSMD7,-0.1285757,0.151,0.3843340517241379,0.41529113564819664,False
TENC1,0.2297201,0.151,0.3843340517241379,0.41529113564819664,False
HEPACAM,0.3845596,0.151,0.3843340517241379,0.41529113564819664,False
SNORD114-27,0.2045468,0.151,0.3843340517241379,0.41529113564819664,False
XKR9,0.2597531,0.151,0.3843340517241379,0.41529113564819664,False
HS3ST4,0.5796669,0.151,0.3843340517241379,0.41529113564819664,False
LOC220906,-0.1959743,0.151,0.3843340517241379,0.41529113564819664,False
XLOC_005454,0.2078771,0.151,0.3843340517241379,0.41529113564819664,False
DAB1,-0.2326694,0.151,0.3843340517241379,0.41529113564819664,False
ZNF486,-0.2834791,0.151,0.3843340517241379,0.41529113564819664,False
LOC100505549,-0.3772307,0.151,0.3843340517241379,0.41529113564819664,False
CDK7,-0.1477708,0.151,0.3843340517241379,0.41529113564819664,False
OAZ1,-0.1801617,0.151,0.3843340517241379,0.41529113564819664,False
LOC158376,-0.5794875,0.151,0.3843340517241379,0.41529113564819664,False
SNORD115-32,0.2383363,0.151,0.3843340517241379,0.41529113564819664,False
OR8K1,0.6066838,0.151,0.3843340517241379,0.41529113564819664,False
MINPP1,-0.317278,0.151,0.3843340517241379,0.41529113564819664,False
TRIM34,-0.5637022,0.151,0.3843340517241379,0.41529113564819664,False
SLC43A2,0.1994321,0.151,0.3843340517241379,0.41529113564819664,False
XLOC_012898,0.4569811,0.151,0.3843340517241379,0.41529113564819664,False
CORT,-0.1493944,0.152,0.3858629090040602,0.4135669658936183,False
HLA-DQB1,-0.1501878,0.152,0.3858629090040602,0.4135669658936183,False
ZNF714,-0.1483941,0.152,0.3858629090040602,0.4135669658936183,False
LOC286059,0.2899915,0.152,0.3858629090040602,0.4135669658936183,False
PARL,-0.1298838,0.152,0.3858629090040602,0.4135669658936183,False
ZRANB3,0.1188753,0.152,0.3858629090040602,0.4135669658936183,False
MIR22HG,-0.2436506,0.152,0.3858629090040602,0.4135669658936183,False
C19orf81,-0.2589862,0.152,0.3858629090040602,0.4135669658936183,False
SNORD64,-0.2593881,0.152,0.3858629090040602,0.4135669658936183,False
ITGAE,-0.1394301,0.152,0.3858629090040602,0.4135669658936183,False
ATXN2,-0.1316597,0.152,0.3858629090040602,0.4135669658936183,False
TMEM135,0.2305112,0.152,0.3858629090040602,0.4135669658936183,False
C7orf50,0.1457261,0.152,0.3858629090040602,0.4135669658936183,False
ARR3,-0.2320373,0.152,0.3858629090040602,0.4135669658936183,False
BANF2,0.3198937,0.152,0.3858629090040602,0.4135669658936183,False
ARHGAP42,0.2099647,0.152,0.3858629090040602,0.4135669658936183,False
RNU11,0.2237168,0.152,0.3858629090040602,0.4135669658936183,False
LOC100652854,0.3381163,0.152,0.3858629090040602,0.4135669658936183,False
RAPGEF6,-0.1687627,0.152,0.3858629090040602,0.4135669658936183,False
XLOC_l2_009181,0.3126172,0.152,0.3858629090040602,0.4135669658936183,False
SENP1,-0.1320338,0.152,0.3858629090040602,0.4135669658936183,False
ASMTL,-0.1619709,0.152,0.3858629090040602,0.4135669658936183,False
SYN2,-0.1691088,0.153,0.3871531960480895,0.41211715117425873,False
IL26,-0.3136229,0.153,0.3871531960480895,0.41211715117425873,False
CENPJ,0.1259057,0.153,0.3871531960480895,0.41211715117425873,False
SMAD4,0.1217091,0.153,0.3871531960480895,0.41211715117425873,False
LAMB2,-0.1999922,0.153,0.3871531960480895,0.41211715117425873,False
GSC,0.4754655,0.153,0.3871531960480895,0.41211715117425873,False
SDK1,-0.4677378,0.153,0.3871531960480895,0.41211715117425873,False
FLJ41423,0.4215815,0.153,0.3871531960480895,0.41211715117425873,False
SYK,-0.2202043,0.153,0.3871531960480895,0.41211715117425873,False
CYP4F2,0.2152908,0.153,0.3871531960480895,0.41211715117425873,False
HEPN1,0.3001505,0.153,0.3871531960480895,0.41211715117425873,False
ZNF518A,-0.152768,0.153,0.3871531960480895,0.41211715117425873,False
PROC,0.2215763,0.153,0.3871531960480895,0.41211715117425873,False
XLOC_l2_001520,0.3013572,0.153,0.3871531960480895,0.41211715117425873,False
CLK4,-0.1339719,0.153,0.3871531960480895,0.41211715117425873,False
ACSF3,0.1518237,0.153,0.3871531960480895,0.41211715117425873,False
CD300LF,0.3243989,0.153,0.3871531960480895,0.41211715117425873,False
CYB5RL,0.190961,0.153,0.3871531960480895,0.41211715117425873,False
OAZ3,-0.1966759,0.153,0.3871531960480895,0.41211715117425873,False
ATP13A1,-0.1475728,0.153,0.3871531960480895,0.41211715117425873,False
KIAA1671,0.1294508,0.153,0.3871531960480895,0.41211715117425873,False
PTPLA,0.1734898,0.153,0.3871531960480895,0.41211715117425873,False
TPRN,0.1343808,0.153,0.3871531960480895,0.41211715117425873,False
LOC645722,-0.2081458,0.153,0.3871531960480895,0.41211715117425873,False
BMPR2,0.1430349,0.153,0.3871531960480895,0.41211715117425873,False
C1orf187,-0.2955553,0.153,0.3871531960480895,0.41211715117425873,False
GTPBP5,-0.1741518,0.153,0.3871531960480895,0.41211715117425873,False
AKR1A1,-0.2263212,0.154,0.38871194490619804,0.41037211353096237,False
FAM45A,-0.1280744,0.154,0.38871194490619804,0.41037211353096237,False
CLCC1,0.1342866,0.154,0.38871194490619804,0.41037211353096237,False
HGS,-0.1750104,0.154,0.38871194490619804,0.41037211353096237,False
CSF2,0.3110481,0.154,0.38871194490619804,0.41037211353096237,False
AGPAT3,0.2005295,0.154,0.38871194490619804,0.41037211353096237,False
PGPEP1,-0.2283775,0.154,0.38871194490619804,0.41037211353096237,False
PP7080,0.1795563,0.154,0.38871194490619804,0.41037211353096237,False
CTSL2,-0.3547648,0.154,0.38871194490619804,0.41037211353096237,False
RORA,0.3977443,0.154,0.38871194490619804,0.41037211353096237,False
C13orf15,0.3923551,0.154,0.38871194490619804,0.41037211353096237,False
ZKSCAN4,-0.1502633,0.154,0.38871194490619804,0.41037211353096237,False
HERC6,0.1892196,0.154,0.38871194490619804,0.41037211353096237,False
C9orf95,0.1407786,0.154,0.38871194490619804,0.41037211353096237,False
NTN3,-0.3020277,0.154,0.38871194490619804,0.41037211353096237,False
UEVLD,-0.2048103,0.154,0.38871194490619804,0.41037211353096237,False
CTGF,-0.1812757,0.154,0.38871194490619804,0.41037211353096237,False
C10orf81,0.3451147,0.154,0.38871194490619804,0.41037211353096237,False
TBX10,-0.1713421,0.154,0.38871194490619804,0.41037211353096237,False
ATF6,0.1518385,0.154,0.38871194490619804,0.41037211353096237,False
COMMD1,0.1299835,0.154,0.38871194490619804,0.41037211353096237,False
C1orf182,-0.2812466,0.155,0.3900319602272727,0.40889980430262474,False
TRPV3,0.6361078,0.155,0.3900319602272727,0.40889980430262474,False
XLOC_011755,-0.7356295,0.155,0.3900319602272727,0.40889980430262474,False
RAPGEF3,0.1841938,0.155,0.3900319602272727,0.40889980430262474,False
EPHB2,-0.1569378,0.155,0.3900319602272727,0.40889980430262474,False
TRIM50,-0.2319006,0.155,0.3900319602272727,0.40889980430262474,False
CYP7A1,0.3613945,0.155,0.3900319602272727,0.40889980430262474,False
KRTAP23-1,-0.1514132,0.155,0.3900319602272727,0.40889980430262474,False
CHRNB3,-0.1222642,0.155,0.3900319602272727,0.40889980430262474,False
LOC100507360,0.1803651,0.155,0.3900319602272727,0.40889980430262474,False
SART3,-0.1516272,0.155,0.3900319602272727,0.40889980430262474,False
ELK3,0.4184033,0.155,0.3900319602272727,0.40889980430262474,False
AGPAT4,0.1248979,0.155,0.3900319602272727,0.40889980430262474,False
XLOC_011765,0.1422039,0.155,0.3900319602272727,0.40889980430262474,False
GRPEL2,0.151289,0.155,0.3900319602272727,0.40889980430262474,False
OGG1,-0.1262025,0.155,0.3900319602272727,0.40889980430262474,False
CTNNAL1,0.1343924,0.155,0.3900319602272727,0.40889980430262474,False
ANKRD40,0.1410356,0.155,0.3900319602272727,0.40889980430262474,False
TNIP1,0.1502125,0.155,0.3900319602272727,0.40889980430262474,False
FBXO7,0.1261829,0.155,0.3900319602272727,0.40889980430262474,False
CUBN,-0.1671321,0.155,0.3900319602272727,0.40889980430262474,False
C16orf80,-0.160979,0.155,0.3900319602272727,0.40889980430262474,False
LOC374443,0.1292366,0.155,0.3900319602272727,0.40889980430262474,False
HELB,-0.2633001,0.155,0.3900319602272727,0.40889980430262474,False
PIRT,0.1287955,0.155,0.3900319602272727,0.40889980430262474,False
AGA,0.3416207,0.155,0.3900319602272727,0.40889980430262474,False
F7,0.1534245,0.156,0.3915749202975558,0.4071851317952993,False
RGS22,0.270721,0.156,0.3915749202975558,0.4071851317952993,False
LOC643529,-0.3581608,0.156,0.3915749202975558,0.4071851317952993,False
SDR42E1,0.3037352,0.156,0.3915749202975558,0.4071851317952993,False
EME2,-0.2462142,0.156,0.3915749202975558,0.4071851317952993,False
TNN,0.5269039,0.156,0.3915749202975558,0.4071851317952993,False
INTS8,-0.1916527,0.156,0.3915749202975558,0.4071851317952993,False
SGOL1,0.2519173,0.156,0.3915749202975558,0.4071851317952993,False
DPF2,-0.2485415,0.156,0.3915749202975558,0.4071851317952993,False
TBX4,-0.5051115,0.156,0.3915749202975558,0.4071851317952993,False
CLUAP1,-0.168101,0.156,0.3915749202975558,0.4071851317952993,False
ZNF160,-0.1162203,0.156,0.3915749202975558,0.4071851317952993,False
AAAS,-0.1441803,0.156,0.3915749202975558,0.4071851317952993,False
XLOC_004249,0.5093719,0.156,0.3915749202975558,0.4071851317952993,False
KLK11,0.3818487,0.156,0.3915749202975558,0.4071851317952993,False
DOCK7,-0.1616932,0.156,0.3915749202975558,0.4071851317952993,False
SNORD35A,0.3230152,0.156,0.3915749202975558,0.4071851317952993,False
RALBP1,0.1867045,0.156,0.3915749202975558,0.4071851317952993,False
HIC1,-0.3233891,0.156,0.3915749202975558,0.4071851317952993,False
TECTB,0.2521645,0.156,0.3915749202975558,0.4071851317952993,False
EEF1G,-0.1581911,0.156,0.3915749202975558,0.4071851317952993,False
DPY19L2P3,0.2062373,0.15688865017894385,0.3929251236166706,0.405690201528606,False
GJC2,0.1509836,0.157,0.3929251236166706,0.405690201528606,False
SMN1,0.1413162,0.157,0.3929251236166706,0.405690201528606,False
TRIM44,0.1161812,0.157,0.3929251236166706,0.405690201528606,False
TRAF3IP3,-0.2834797,0.157,0.3929251236166706,0.405690201528606,False
DMPK,-0.2487428,0.157,0.3929251236166706,0.405690201528606,False
TBCE,0.1426797,0.157,0.3929251236166706,0.405690201528606,False
CADM4,-0.2745769,0.157,0.3929251236166706,0.405690201528606,False
DEPTOR,-0.1890589,0.157,0.3929251236166706,0.405690201528606,False
LCE4A,-0.4759521,0.157,0.3929251236166706,0.405690201528606,False
GGT7,-0.198431,0.157,0.3929251236166706,0.405690201528606,False
EXT1,-0.120654,0.157,0.3929251236166706,0.405690201528606,False
XLOC_004726,-0.2326023,0.157,0.3929251236166706,0.405690201528606,False
MMP2,0.2260167,0.157,0.3929251236166706,0.405690201528606,False
LOC283663,-0.143483,0.157,0.3929251236166706,0.405690201528606,False
COX18,-0.14903,0.157,0.3929251236166706,0.405690201528606,False
FBLN1,0.1979781,0.157,0.3929251236166706,0.405690201528606,False
ACLY,0.1785953,0.157,0.3929251236166706,0.405690201528606,False
LOC100128811,-0.2199995,0.157,0.3929251236166706,0.405690201528606,False
LOC100129940,0.3366823,0.157,0.3929251236166706,0.405690201528606,False
XLOC_004951,0.3048121,0.157,0.3929251236166706,0.405690201528606,False
IFITM3,0.6870312,0.157,0.3929251236166706,0.405690201528606,False
FAM196A,0.2675708,0.157,0.3929251236166706,0.405690201528606,False
SND1,0.1320203,0.157,0.3929251236166706,0.405690201528606,False
NAA38,0.1758738,0.157,0.3929251236166706,0.405690201528606,False
OR5AK4P,-0.173906,0.158,0.39422112676056337,0.4042601050954566,False
ODF1,-0.3324064,0.158,0.39422112676056337,0.4042601050954566,False
LOC100505663,-0.5013945,0.158,0.39422112676056337,0.4042601050954566,False
NAT10,0.137615,0.158,0.39422112676056337,0.4042601050954566,False
AGTPBP1,0.1896228,0.158,0.39422112676056337,0.4042601050954566,False
ASTN1,0.1289889,0.158,0.39422112676056337,0.4042601050954566,False
ZNF595,-0.1781169,0.158,0.39422112676056337,0.4042601050954566,False
C10orf90,0.2000771,0.158,0.39422112676056337,0.4042601050954566,False
TAS2R9,-0.3094865,0.158,0.39422112676056337,0.4042601050954566,False
P2RY12,0.3460601,0.158,0.39422112676056337,0.4042601050954566,False
C9orf133,0.3844305,0.158,0.39422112676056337,0.4042601050954566,False
PNMT,-0.2411948,0.158,0.39422112676056337,0.4042601050954566,False
LIPT1,0.1822613,0.158,0.39422112676056337,0.4042601050954566,False
POM121L8P,0.2754124,0.158,0.39422112676056337,0.4042601050954566,False
GPR45,-0.3900018,0.158,0.39422112676056337,0.4042601050954566,False
DKFZP434H168,-0.1861026,0.158,0.39422112676056337,0.4042601050954566,False
FRRS1,0.2352243,0.158,0.39422112676056337,0.4042601050954566,False
